0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002285655027309568,0.0005018183211781686,0.0005894550841795625,0.000311170841953192,0.00017826688406008203,0.00031935779974100377,0.00039188827105566176,0.0003324804097219275,0.0002520275124260812,0.0003394703153419354,0.00029781556164727615,0.00023158313837033542,0.00020141558687405438,0.000246258016592759,0.00017870930588451302,0.0004661313141478737,0.0006197961911237512,0.0007479232405887162,0.0003811877236439112,0.0005127884235482913,0.0007042617424265439,0.0003763191195371737,0.0005266969047884254,6.071926070573576e-05,0.0005438405356942462,0.0002957770404152388,0.0004899542603071564,0.00015232275286466174,0.00041107552791139196,0.0006954420810756336,0.0008502243774110214,0.0003824344786118637,0.0006722418253434853,0.0010223945038143137,0.0004322593863929767,0.001123801746780692,0.0004189958860472944,0.0006159793750642027,0.0004053519532629504,0.0002848191510944966,0.0006947636019325051,0.00044891275886373535,0.0007377169437992427,0.00043011292314116623,0.0005630521222258945,0.0004477241894409249,0.001266433815853047,0.000671901432126998,0.0008179289842961063,0.001361146015309766,0.0003271724015452771,0.0006892037217137445,0.00024202295017572003,0.000727474002149006,0.0006145285849953587,0.000729878678715699,0.00037906365822450004,0.0006927260885394899,0.0006151347126100938,0.0015303692297561897,0.0002514279116247847,0.001193100174474909,0.0014164526425616592,0.0012934230897459927,0.0006555946692183297,0.0007154902146113735,0.0012650434170573095,0.0009681998789687646,0.0014888163119601812,0.0008812428140744953,0.0010474283527302892,0.000761026150802674,0.0009396922034519413,0.0006844098372917044,0.0016024209268294697,0.0017438132392645453,0.0017171717225619107,0.00136030711120039,0.001187314620565526,0.0010875774707534316,0.0006384785145959845,0.0011761987233751838,0.0014223856612753983,0.0015093400118974354,0.0017834053045516034,0.001557200160069376,0.0010459544262654051,0.002628491646709548,0.003005684640709525,0.0028866827362686825,0.003196279051648336,0.0010235320021794011,0.001738706042036374,0.0008908776452606766,0.0019557269908879846,0.0019262219765443643,0.0014007947353638938,0.001866640641141649,0.0015704374430365244,0.0007691190406801614,0.0031426428484030845,0.0033121432812828473,0.0029962382097409443,0.0035291840765045088,0.002569487363416332,0.0024246793565366603,0.0010632172178249256,0.002372079927103539,0.001983963947861292,0.0018982151227146787,0.0027175495342381933,0.0023169704327092276,0.0015637003416489937,0.0034010952150513936,0.0023996375342213105,0.003211469961394096,0.004882759902433233,0.0043930064454282625,0.0022802927647304527,0.0022318114587989066,0.003371292419879088,0.0019495364788609903,0.0025617408309281686,0.0032369583785577076,0.0028773534139609667,0.0014875775027382084,0.0034740918353537917,0.002914783936957985,0.004119858987448108,0.00435748637606386,0.004651222670157612,0.0036589855409739896,0.0032283343596889278,0.003428487721720392,0.002328784893607848,0.003767685732641303,0.004885284771387882,0.002634691500400964,0.0035803975636298224,0.0030346198270611476,0.0015296822469069837,0.006016946865640043,0.007368550123831229,0.006476642184542548,0.00712988049624457,0.004329876839011515,0.004788308608039506,0.003060261711968842,0.0049716313458273995,0.005188156361146934,0.0032853685443845005,0.005461152533654401,0.004241386154771385,0.0021577257751771396,0.007203902735947411,0.00914239892933979,0.0070079982630463404,0.009111963328686124,0.006375782814646546,0.006386622440083892,0.0028683776024434537,0.00599094003885209,0.0055590720056401905,0.00453679921587221,0.007601957945419881,0.005592742676468093,0.004308600871525134,0.007283302788458283,0.007224970166674713,0.007172295137830831,0.011931893325522585,0.010171499748348701,0.0061872583754012805,0.0051516484336378565,0.008101395132366311,0.005048737362153191,0.00601866595463873,0.008615544435753736,0.00650587772876647,0.004398562146452603,0.008136491772415835,0.008322062763630409,0.008383831291493676,0.010476459131514241,0.009882236740523635,0.009081627705497758,0.007237354855368636,0.00792012545647423,0.005768023570975781,0.008357303936291015,0.012068513565929383,0.005541246434215577,0.009184737831948552,0.0066160028953557125,0.004365145969098465,0.01186253394424702,0.017378323085572696,0.013131715048332538,0.015407776568907633,0.00910422714384908,0.010726824682691847,0.006977056080373979,0.010672796655309773,0.011973860257663733,0.006527624885556906,0.012814770541031872,0.010806015303518149,0.007799385747759598,0.012782865272698741,0.01415430452956327,0.011425156780285764,0.020873644172806217,0.01662099319680779,0.008514967003623638,0.009366842396321243,0.012655612960388278,0.01253377118762605,0.0076139715189458305,0.01665019074361716,0.011004989468766518,0.008392315276459932,0.007235400063142636,0.016959682725104945,0.01576092550451653,0.017649845739054818,0.01930738473470437,0.015621325401605267,0.009918147253240504,0.013235638424023054,0.009511283848182077,0.013010270282216905,0.020332239065749016,0.009362062062828018,0.014782007490444202,0.012203790667973101,0.012601230024220766,0.017156419588941464,0.02319947019485509,0.01996611075801069,0.024618264363889624,0.015061764584118932,0.014749898403075843,0.009172863276871335,0.014648395533442422,0.023082391654651747,0.00963120720920851,0.021689698205569995,0.011921570856742386,0.009487749630518233,0.019160460741071285,0.03358758838555795,0.0195632695471069,0.027201833852137328,0.01933949936124985,0.02097294748057703,0.009829227860463603,0.018162089777996528,0.018873637945439205,0.012452053938804688,0.02690344567710859,0.015268210374724034,0.014904408401656154,0.016524744205188763,0.02799398303434174,0.017799900847283424,0.03363046931898149,0.02762902810792175,0.020360912496234455,0.01386619363016521,0.022580639137245413,0.01479608746689609,0.01582122845752578,0.027820107775210528,0.015902630029935954,0.015920941590328204,0.021733531671158757,0.029388621538993954,0.017776264717517903,0.02868060402572943,0.02234754159011489,0.026156596580782523,0.018651033630844416,0.020443770231775838,0.015485595526855326,0.01979971047939293,0.034591434258271145,0.012077357072507679,0.027590249617111425,0.015512522652314403,0.016134877925383085,0.023464267579132843,0.047232848079719704,0.027556285534809082,0.03466963080401858,0.0210294117438201,0.02655479122811387,0.017585622081131153,0.024529188760813322,0.02988311668119512,0.012677471785847235,0.03285533964501594,0.02083153086143876,0.016862443820185653,0.0240908374826057,0.05120922113088371,0.02445208798033492,0.03968359357149359,0.028109162041551398,0.030923089040131784,0.014496705753188108,0.02560569516052934,0.027260871048868058,0.016753013788966573,0.040845313469908974,0.01976706084884005,0.022730421007741013,0.019513006556267504,0.04442430552952847,0.022574013834559238,0.0446887776288598,0.03745653202602468,0.029508814846377008,0.018400078294323757,0.03035590758954741,0.019386455390979548,0.020485335304384403,0.04009926456974155,0.019414536212567463,0.024392818911514465,0.028226594327004122,0.04429661155826569,0.021055073734071575,0.03777829356068738,0.026829965909266697,0.03547104412235907,0.024472432798802627,0.026180181256750906,0.01920643411106245,0.02397692712599033,0.04675029679086481,0.014595905619307174,0.03827714177485756,0.01880678995415327,0.025397486325164028,0.025955471101180686,0.06265071786309699,0.03195292148223069,0.040185385382575045,0.026087608467550427,0.03351358639520356,0.022023796086023586,0.029866625294783556,0.03677923393750374,0.01428353664639087,0.04130057597618494,0.025660705559164523,0.024173406479667765,0.02499387160357752,0.06535291380382863,0.026216477615728817,0.0445427555877371,0.033498197759957174,0.03726125318836395,0.017097534599231183,0.02973239020964689,0.03110523672643971,0.019199386933992497,0.050177127535839534,0.0205451130753465,0.028823101463090743,0.018554897465375766,0.05702511996779635,0.02379683794316469,0.04760845701227127,0.042303078280377805,0.034617249047683575,0.02002052950681649,0.033523626017798146,0.019723169118138987,0.022071603567357198,0.04683966342001488,0.019219056502223417,0.03066259586886226,0.029510353003928638,0.05408901515935373,0.02151220316238494,0.04046198777477824,0.026819642246577062,0.03914889985477499,0.026690019973521235,0.027471314496176444,0.01839418726220321,0.023834359637573518,0.0512408011807029,0.015909915033827767,0.04331145277871842,0.018764459173272206,0.032714485818586804,0.023601874315827182,0.06773360302177629,0.031035487843272903,0.037032675658392945,0.02708091857042252,0.03482167356614092,0.022339519983770633,0.030331066969474473,0.036183938126054804,0.014753779683921352,0.04191468232892058,0.0264884460335064,0.028646840962499618,0.02116265653712197,0.06851554833408638,0.023575455777668872,0.040024958214941724,0.033312554991092085,0.03698975529476112,0.016338063540958483,0.02895358957252763,0.027997276680745493,0.01958293303714903,0.05013580295735249,0.01764648143128605,0.030760982432797283,0.014416936369357912,0.05957659182747562,0.021433545599398703,0.04072688183635177,0.04010119249296508,0.03319257884993508,0.018133934919851036,0.030871726112243227,0.015442856526443682,0.020549613917181252,0.04461811162686482,0.016115430665473062,0.03193757698430908,0.024856718513246327,0.05385635940645894,0.0196068317182257,0.03561362670421,0.023058402325489256,0.035488306958345456,0.024433790034217712,0.02405719073474208,0.013424155009997746,0.020151602712619947,0.04579232057795794,0.01620258457484017,0.04031337957298775,0.015880330436104352,0.03446657107940702,0.018081326767822217,0.05981986406905125,0.025913697132389685,0.02722103136964828,0.023755546792834932,0.030107074910967545,0.01859747999512331,0.026157196509809987,0.02853745444651399,0.01458803838782888,0.03463125433720878,0.023286256734129516,0.029457017869855717,0.015220144305634396,0.0537977751368879,0.017837594536008635,0.032661894423293716,0.030740778424835843,0.02443385246550705,0.016219994384345415,0.02466501913758868,0.0204767988007008,0.016264418449371987,0.04038935968435848,0.014429776714009876,0.029127033607522945,0.00227067076851823,0.050933037248379005,0.02156785459631516,0.02357509624276834,0.030722222611110767,0.027852920646362626,0.014057073715051658,0.02285213560133356,0.00859571290880744,0.01781400429538511,0.036800414103526406,0.010609180426659481,0.03276682282270137,0.013686102772310854,0.03568376484157306,0.017324445554748776,0.034043326738968184,0.020846142442771512,0.02297287995214891,0.021055481054418623,0.0174110474852375,0.008666774531234349,0.015474915066649737,0.03342552335650827,0.01400983353847594,0.032367951449912155,0.011640161047119528,0.029458263679607254,0.011822378475791836,0.04359534746496941,0.01886469727210789,0.01760223609162199,0.020086308514384064,0.023450668910548728,0.009861448993519399,0.018928857806041432,0.013000576401240626,0.01523185320954038,0.030813394682183207,0.010398331340433732,0.02266598418003185,0.006791396302052747,0.03950113453337607,0.013065732470927406,0.018624969116274794,0.02413280171189822,0.01952124269082722,0.010493297370823666,0.017997648904973212,0.0054457223499690495,0.013497554093297719,0.02543611860628741,0.009636932959021608,0.021779590557474485,0.011080309606817124,0.032970408437073676,0.012350856826067584,0.018423778180097716,0.013204672595201522,0.019071889700874287,0.013931336298837449,0.013058736029291503,0.004028156141189271,0.011284612272187156,0.023302686541175767,0.011961244384455658,0.022498422400978442,0.008669682339711394,0.022920517558643976,0.008308029232768412,0.029609745051151434,0.013633296980400106,0.009963003749340251,0.01265536635541343,0.015303162289237005,0.008859396165635325,0.013849894459014502,0.011245217904493322,0.01023805454393177,0.015541064193170775,0.012365493781103992,0.016797441792704534,0.006211060291142314,0.028743052688344293,0.009030654424971186,0.010126196514234442,0.013564135100951245,0.014212352370706142,0.006130522389266927,0.011990508862182642,0.006100646039642843,0.010467322077805794,0.017875931920589054,0.006932421509476752,0.014745056047300914,0.004161740329470501,0.023768346161163918,0.008147822537931242,0.009309544365948236,0.014219727974175478,0.011293032157096598,0.006346665763005945,0.010652254594813547,0.0027324104731286367,0.008641791815761307,0.014211253832757762,0.006300218976397655,0.013402951174130342,0.005405124282502343,0.018999919804969723,0.007541207445885909,0.010074248301785271,0.007948612323144654,0.010498855134230158,0.007991056892678358,0.0075072694508261754,0.0019964611392186108,0.006792470272845255,0.012206206843771265,0.007603193627722269,0.01247547971601842,0.005088250486355069,0.01359320106323637,0.004553221508369391,0.015111089973251925,0.007679885645267053,0.004895995737087589,0.006968018447439269,0.008208694226275173,0.004700903003787144,0.007661021601913462,0.0051005008734764795,0.00625799891494304,0.007711590251305747,0.006772337195812239,0.009452105878968557,0.0032998399915110674,0.014623136011903676,0.00493023504108067,0.004563421255679715,0.007068593129721435,0.007220096083694251,0.0033253569621629676,0.006373535404730839,0.0024110710393362967,0.005850286565364215,0.008574194998328217,0.0039651130994193306,0.007853337744461094,0.002302337861308877,0.011721425279799112,0.004264461495005255,0.004079979595303141,0.006971040189836793,0.005477329980888899,0.003276993684809975,0.00530977476222882,0.0015929334497440265,0.004565039778837333,0.006580369728343496,0.0034413453594856138,0.006735620079945787,0.002270252368778005,0.008980902032123995,0.0037709043760574684,0.004662781195291392,0.0039943159316366585,0.004839547445216155,0.0038129207464026546,0.003644521131837018,0.0012182200510378926,0.0034193385552779417,0.005306293461447649,0.0038619328341437317,0.005714506194806219,0.0025001060477373937,0.006512249599886201,0.002140789076869796,0.006334193170788361,0.003601962201852991,0.0022795537223538817,0.0031795905216978446,0.0036714671757329125,0.002128569279354481,0.003509873696391208,0.001987227075644069,0.0030422999251311336,0.0032262024194864673,0.0030011844525493687,0.00431966958121472,0.001270635250180945,0.006224223361053832,0.0019548880497457437,0.001999344171216777,0.002883070991685053,0.002795279650648556,0.0014380458423561328,0.0025473915522832547,0.0008908825114216277,0.0024524905865038167,0.0034687411861138626,0.0017837751648035502,0.0035596090894439996,0.0007876711080558415,0.004902614526735224,0.001477161196194935,0.001583030123889815,0.002319584617708827,0.0022616394286041593,0.0011103697095670507,0.0020995809716044906,0.0005955855385703715,0.0019345922713552804,0.0023651382378428597,0.00152364925223877,0.0026788598739941084,0.000693273247365496,0.003305734906820663,0.0015597679813610663,0.0015716746895585777,0.0016478766496815934,0.0016644811592602911,0.0016795719185669787,0.0012861370993904478,0.0007190688422402091,0.001232038077302176,0.001968770935692704,0.0017728381831502633,0.0024077903282854023,0.0015220266982194843,0.0030449220278904073,0.0013309711760579658,0.0020899605719687346,0.0019205706576950073,0.0015697671536543103,0.001601823404135167,0.0016228742550457242,0.0012181485234877478,0.0018190336230991986,0.0011237199895989386,0.001658145026950512,0.0015670332250139216,0.0013166881678375708,0.00223994273213042,0.0008042925991076498,0.0024078600762948584,0.0008960672747330553,0.00101953695070177,0.001033715878361361,0.0010600337655648784,0.0006272033015336514,0.0009919208972995006,0.0005214768883881982,0.0009135516437190913,0.0009725495356290456,0.000809583874863654,0.0013523128047887,0.0005729556384454047,0.0013707133634342644,0.0006659372242566472,0.001033150984722409,0.0008320871349995673,0.001078413281554989,0.0006150916386592588,0.0009027816738000459,0.0005937827850413071,0.0008294122902220461,0.0006269606043378017,0.0005246112940528848,0.0006783151696344907,0.0001250782033940851,0.000834826904737424,0.0005235560994301248,0.0007221381105677169,0.001071657443386347,0.0008074005524869889,0.0007724553921108321,0.0007617449219396746,0.0007652995111220913,0.0007598595857613967,0.0007688799325348648,0.0010392497201940892,0.0009453543343057484,0.000790834841543797,0.0006563452406475826,0.00033065201983852635,0.00018453085171361782,4.88974518673502e-05,7.272357536377824e-05,6.883518289130948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
